"segmento_id","acto_id","titulo","palabrasclave","transcripcion","latitudp","longitudp"
"455","678","Cierre",,"<p dir=""ltr"">Berenice: ¿Pues cuál es su nombre, señora? ¿Cómo se llama usted?
<p dir=""ltr"">Guadalupe: Me llamo Guadalupe Aparicio Morales.
<p dir=""ltr"">Berenice: Guadalupe Aparicio Morales. ¿Y cuántos años tiene, doña Guadalupe?
<p dir=""ltr"">Guadalupe: Ya tengo como ochenta… con este ya llevo ochenta y siete años.
<p dir=""ltr"">Berenice: Ochenta y siete años [ajá]. ¿Y usted es nacida de aquí, de Tecuena?
<p dir=""ltr"">Guadalupe: Sí, aquí me nací y me casé en Janitzio, y me volvió a venirme allá porque allá no pues teniábamos muncha, muncha lugar para vivir uno, y aquí vivimos y aquí compramos ese pedazo que están mis hijos, y ya pues aquí nos quedamos. 
<p dir=""ltr"">Berenice: Ya se quedaron. 
<p dir=""ltr"">Guadalupe: Aquí nos quedamos ya. 
<p dir=""ltr"">Berenice: ¿Y le gusta Tecuena?
<p dir=""ltr"">Guadalupe: Pos siempre porque aquí hay más, más bien que en Janitzio (Risas). 
<p dir=""ltr"">Berenice: Bueno, pues. ¿Alguno de ustedes quiere preguntar algo? Pues muchas gracias por la entrevista, señora Guadalupe [ajá].
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: ¿Pero sí me lo trae?
<p dir=""ltr"">Berenice: Si, claro que sí, ya le dejamos aquí, a don Leonel, toda la información, las tarjetas de donde venimos y demás. Tonces, este, venimos de la UNAM, y sí, en agosto estaremos de vuelta por acá, nos falta entrevistar a más personas y demás, y le traemos el disco, le traemos la fotografía.
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: Si, si, si yo podía verlo lo iba a ver, ¿pa qué no me trae otra cosa que…? Yo no puedo ver que, que, que, este, que alegre me tenía cuando yo podía verlo, ora que ya no puedo ver, pos ya no voy a poder ver nada. 
<span id=""docs-internal-guid-4664ce00-7fff-91ce-36bb-895ae6e2cec1"">Berenice: No, nana, grabamos también la voz y le traemos para que pueda escuchar.</span>","0.00000000","0.00000000"
"456","679","Piedras y mirinkuas","encanto, toro, campana","Berenice: Oiga, ¿y en aquél entonces había de estas piedras que, que son como encantos? Sí, sí, por ejemplo este, de lugares donde se escuchara música de orquesta, por ejemplo allá arriba en la cruz, ¿por qué pusieron la cruz?
Luis: No, lo que pasa es de que aquél entonces hacíamos fiesta el día 3 de mayo [ajá] y a eso se debe de que pusimos la cruz allá, o sea, allá íbamos toda la gente, bueno la poca gente que habíamos [mjm], íbamos allá arriba y ya este, llevábamos la música y pues ahí toda la noche ahí bailando [mjm] y todo eso, a eso fue que pusimos la cruz, pero eso lo que dijo, yo nunca he escuchado, las piedras y así.
Berenice: De piedras…
Luis: De encantos no [ajá], bueno sí habían unas piedras que decían que eran, pues, encantos, pero yo nunca las vi [y]], para echarles mentiras, nunca escuché algo.
Berenice: ¿Y qué es lo que se decía de esas piedras?
Luis: Decían que, por ejemplo, había una piedra grande que era un toro, algo así y que salía en las noches o bueno, la verdad nunca he visto yo, pero sí decían. Por aquél lado, decían que había uno que tocaba así como campanas, pero a lo mejor sí, pero ya no me acuerdo de escucharlas [mjm]. Sí.
Berenice: ¿Y de eso que le llaman la mirinkua?
Luis: Ah, no, nunca me sucedió a mí, pero sí dicen que sí, algunos borrachitos los llevaba y bueno algunos, pues así con sus cinco sentidos, decían. Pero a mí gracias a Dios no, a mí no [no le pasó] me llegó a suceder. Pues ahora qué si quiere que me lleve, nomás que no muy lejos.
Santiago: ¿Pero qué era?
Luis: Pues vaya usted a saber qué era, pues pa mí que era nomás de equivocarse de camino o algo así, no creo que era una persona así. No pues si fuera, por decir, pues si fuera una muchacha: 
--“Oye, pues lléveme”. 
Pero pues la verdad no sabemos, es esa la famosa mirinkua, pero sí [ajá], sí escuché yo, escuché yo todo eso, pero nunca me pasó. Sí, así estamos aquí.","0.00000000","0.00000000"
"457","679","Tecuena","pan, dulce, tecuena","Berenice: Oiga, ¿y sabe por qué se llama aquí Tecuena?
Luis: Sí, según decían las personas aquél entonces decían que, no sé, por este lado donde es donde había una piedra parecido como una panocha dulce, por eso es de que le decían que aquí era Tecuena, porque era dulce, tekua en tarasco, tekua, dulce, panocha. Por eso es que le decían que aquí es Tecuena, por eso, sí este, es lo mismo decir en tarasco, este, dulce [dulce], por eso se llamó aquí Tecuena [mjm]. Nos contaban, nos contaban pues los grandes, pero nosotros pues más que escucharla y decir pues Tecuena, por eso se llama Tecuena [mjm], sí, sí. ","0.00000000","0.00000000"
"458","679","Rodilla del rey","mirinkua, lago, seco,","Berenice: Oiga ¿y de ese sitio que se llama la, la rodilla del rey, sabe dónde es, la rodilla del turista? 
Berenice: No, no, no, no.
Leonel: Intervención en purépecha de Leonel. Minuto 11:21
Luis: Ah, ah, ah, sí, lo que pasa es de que en aquel entonces no había porque el lago era más grande y conforme se fue secando aparecieron esas piedras allá, en tora islita chiquita y ahí hay unas piedras, salen burbujitas en el agua, sí, bastante así que esas son rodillas, pero a lo mejor pa bajarse uno como buzo a lo mejor sí [mjm], sí, pero hay una piedras ahí [mjm], hay unas piedras y esas son las que dicen que son rodillas, pero serán de rey o no sé de quién serían, pero ahí están [ajá], sí, por eso es de que ahí por eso dicen que es eso [mjm], pero puede que sí [mjm], aunque muy allá pues había muchas cosas [mjm], los que vieron los grandes vieron todo eso, sí hay piedras, como unas dos [mjm] pero salen bastantes burbujitas ahí del agua, dicen que es… pues la mera verdad ha de ser el famoso mirinkua porque ahí pues salen burbujitas [mjm]. Sí.
Berenice: Oiga, ¿y de esa historia del rey?","0.00000000","0.00000000"
"459","679","Poco pescado","pescado, agua, Estados Unidos","Luis: Muy poco escuché yo eso, casi no, no escuché yo, no sé cómo llegó ahí a aparecer o si apareció o nomás dicen por las piedras, no sé [mjm], sí no vi yo eso [orale]. Desde que yo me acuerdo pues no, nomás de que esos se aparecieron ahí porque se fue bajando el agua [mjm], era grande aquí bajó como unos cuatro, cinco metros [mjm], había bastante pescado, lo que ahorita ya no hay, sí [mjm].
Berenice: ¿Por qué cree que haya dejado de haber pescado?
Luis: Conforme, bueno, hasta donde yo me acuerdo conforme se fue bajando el agua fue escaseando el pescado [mjm], ahora lo que ya mero desapareció el pescado blanco en más costoso, era más costoso esa, no pos en aquel entonces ¿quién se acordaba de ir a Estados Unidos? Nadie. No, si aquí había dinero, pero así conforme fue bajando el agua se fue acabando el pescado. Si, por eso es que, hasta ahí me acuerdo yo [mjm]. Sí, así es.
 ","0.00000000","0.00000000"
"460","679","Agradecimientos","entrevista, disco"," 
Berenice: Así es.
Luis: Ya estuvo. 
Berenice: Bueno, pues muchas gracias por la entrevista, [no, andale, no] nosotros vamos a regresar en agosto, le traemos su disco, si se acuerda de más cosas venimos y lo entrevistamos.
Sofía: Yo le quiero preguntar algo.
Berenice: A ver, sí.","0.00000000","0.00000000"
"461","679","Petates y redes","canoas, tule, chúspata"," 
Sofía: Los petates... ¿Los hacían acá?
Luis: Sí, este aquí aquí no, donde hacían eran acá los que eran los de Cucuchucho [ah], esos se hacían con el famoso, este, tule [con tule].
Sofía: Es que vi uno que tenía una señora muy bonito de tule, jamás los había visto de tule.
Luis: No, antes se hacían más bonitos y más grandes y dibujados, lo que usted pedían les hacían. Nosotros cuando este, pescabamos con canoas de madera mandábamos hacerlo conforme ancho y el largo, en vez de llevar ahora sí que el colchón llevábamos petates para dormir aquí [¡en la canoa?] en la canoa.
Sofía: ¿O sea que hacían unos delgaditos largos que metían en la canoa?
Luis: Sí no serían como de unos cincuenta centímetros por dos metros de largo, metro y medio, depende que es, es, la canoa.
Sofía: ¿Y cree que alguien tenga una foto de eso, de la canoa y del petate?
Luis: No, no [ya nadie tiene acá], no, no, ¿pues que decir? Le digo que aquél entonces no había ni cámara ni nada, ni radio, uno que otro, y, pero así, así cómo no, que diferente ahorita [ajá], pero conforme fue desapareciendo también el tule ahora hacen ya de chúspata
Sofía: ¿Pero aquí se teje chúspata también?
Luis: No, aquí no, aquí no, necesita uno alguien que sepa hacer pa que nos enseñe, no es cosa de que pa pronto y luego aparte de eso no tenemos aquí chúspata ni tule ni nada. 
Sofía: Y bueno, una última pregunta, el petate, entonces,  servía para dormir adentro de la canoa porque pasaban toda la noche en el agua, pero ¿servía para algo más? 
Luis: Pues sí, también para este, antes que nosotros comprábamos esas laminitas para que no nos entrara el agua este mandábamos a hacer petate pa tapar la canoa y así no entraba el agua pa uno abajo durmiendo.
Sofía: ¿Y para el cuerpo, no se usa? 
Luis: No, no, para ese no, para ese no, no falte un travieso y le eche el cerillo y n’ombre se quema [se quema] uno, hay que cuidarse uno [para eso no sirve], no, ese no, para ahí no. lLe digo, para dormir antes nosotros usábamos pues en la casa para dormir, como un colchón matrimonial mandábamos a hacer un petate matrimonial y con ese [mjm], ey. No pos ora ya no.
Sofía: No pues muchas gracias.
Luis: Ándale sí para servirle.
Berenice: Oiga señor ¿ya no tiene redes de esas que ustedes hacían?
Luis: No, [ya no] no, ya no, ya tiene algo que, este, dejamos de hacer esas redes, ya hasta las herramientas que mencioné hace rato ya las desbaratamos y pues ya compramos pura madeja, ya pa que queremos. No, ya no, ya no hhay de esos. Pues listo. 
Berenice: Bueno, pues muchas gracias. 
 ","0.00000000","0.00000000"
"453","678","Borbujitos",,"<p dir=""ltr"">Guadalupe: ¿El agua? [ajá]. Había, había un, una, un, este, había por allá se, ya se todo, se, se, ya todos lo, lo… ¿cómo te dijiera?, ya se, se enterraron todo. Había uno, uno… (Purépecha)
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: (Purépecha)
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: Y, pero él vinía en el… y mandó a saca… cavar. 
<p dir=""ltr"">Leonel: (Purépecha) 
<p dir=""ltr"">Guadalupe: (Purépecha)… Y cuando ya venía, ya de Zirahuén, mis papás dicían, este: “Ay, ya viene el agua de Zirahuén”. 
 
<p dir=""ltr"">Ya él, él abría un, como un, este, un camino, pero el, el agua de aquí, él no juntaba con ese agua [mjm], él era azul, azul esa agua. Se vinía y se iba allá abajo, claro se vía, como esto vinía con bo… burbujitos, así borbujito iba, yo creo que se corría el agua allá, para allá, en Santa Fe [mjm]. Dicían: “Ah, ya viene agua de Zirahuén”. Ya duraba un do… un día, un día o dos día y ya otra vez se iba [mjm], se iba y dicía, y que, que este, este, este, este también, este también iba a Zirahuén. Pero yo creo que eso es manantial y eses ya se taparon, ya se taparon [mjm], y ya no, ya no, ya hace muchos años que ya no vino [mjm], ya no vino otra vez, pero sí vinía. Pero él no, él no juntaba con este, él tenía como caminito [mjm] y también, y cuando iba allá ya no, no había ya nada [mjm].","0.00000000","0.00000000"
"454","678","Nombre de Tecuena",,"<p dir=""ltr"">Berenice: Oiga, señora, ¿y sus abuelitos, su abuelita le llegó a contar por qué se llama aquí Tecuena?
<span id=""docs-internal-guid-3d1c74ed-7fff-62fb-29f5-4d80bbf58351"">Guadalupe: Pos, pos nos contaba que, que andaba un… que… si nos contaba, si era cierto o no, que andaba un, un rey, que él vinía andando, dando, este, dan… este, diciendo que, así, qué aquí lo dicía que era miel, que era miel de, porque de miel de dulce, por eso dicían Tecuena. Y Janitzio que era, que dicían que andaba un rey que ahí lo soltó un, una mazorca, pero quién sabe si era cierto (Risas) ¿no? [mjm] Eso nos canta… contaba pero quién sabe si era cierto [mjm] o no era cierto. Y pus ya ve que, ya ve que uno pues no sabe por qué, nomás es, es su cuento pero no sabemos si es cierto o no es cierto [mjm]. Y todo la is… todo los, los ranchos que andaba pues un rey que daban los… y así iba a llamar los ranchos, como aquí Cucuchucho, en Pacanda, en Yunuen [mjm], pero quién sabe si era cierto o no [mjm].</span>","0.00000000","0.00000000"
"447","678","Pilares de oro",,"<p dir=""ltr"">Berenice: ¿Se acuerda completa de esa historia? O sea, ¿cómo, qué, qué es lo que le decía su, su abuelita? [Ajá], ¿Cómo de dónde era ese rey o cómo es la historia?  
<p dir=""ltr"">Guadalupe: No, nomás ellos nos contaban [Ajá], yo no me sé nada. Que yo creo que ellos también no sabían, sí. 
<p dir=""ltr"">Berenice: Oiga, y de eso de que las islas están construidas sobre… ¿con unas columnas?
<p dir=""ltr"">Guadalupe: ¿Como dónde?
<p dir=""ltr"">Berenice: Como por abajo de las islas.
<p dir=""ltr"">Guadalupe: Yo no sé.
<p dir=""ltr"">Berenice: Que están sostenidas como con unos pilotes. 
<p dir=""ltr"">Guadalupe: Dice, dicen, dicían que en Janitzio había unos pilares, unos pilares de oro que estaban abajo de Janitzio que… pero yo, yo pues no creo, no, nosotros no creemos, porque hay, hay. 
<p dir=""ltr"">Cuando en 1050, como en 1050 nosotros ya éramos, ya me casé yo [Ajá], cuando, cuando fuimos creciendo el agua estaba hasta, el agua estaba hasta aquí abajito, cuando nosotros nos crecimos [ajá], y cuando me casé, ya 1050, lo había secado ya donde está ahorita. En Janitzio secó más, secó más, secó, se secó mucha [mjm], ya, ya, ya, este. En Jarácuaro, lo que dicen una cueva, cuevilla [Mjm], dicen a la cuevilla esta, ahí nomás como que ahí está, ahí va a estar junto. Cucuchucho también, este, Tecuena también, pero, pero no bía, no había nada de eso que nos contaban [mjm], no bía, era puro plano [mjm]. Y como cuando, ota vez se fue subiendo, ota vez se fue subiendo el agua, pero sí, yo por eso deciébamos: “Si era cierto o si se iba a ver cuando se secó”, pero no había nada [no había nada]. Aquí también igual, aquí también igual dicían pero no, no había nada que tanto se secó [njm], y por eso nosotros pues no creíamos [ya] que estaban así, que estaban arriba. Porque lo, este, cada Cincuenta años se sube el agua y cada cincuenta años se seca, ah, pos no se ve nada, no se ve nada. 
<p dir=""ltr"">Berenice: Oiga, y de esos años, ¿había encantos?
<p dir=""ltr"">Guadalupe: Dicen, dicían que había munchas encantos [mjm], que había munchos que, que había muncho aquí, y en Janitzio también había muchas pero que luego llegaron muncha gente de allá, de fuera, lo llevaron [mjm], pero… quién sabe pues [mjm], nunca nos tocamos a ver, nunca nos tocamos ver pero así dicen que había muchos encantos. 
<p dir=""ltr"">Berenice: Por ejemplo, ese del toro, ¿qué es lo que contaban del toro?
<p dir=""ltr"">Guadalupe: ¿De, de qué? ¿de qué toro?
<p dir=""ltr"">Berenice: ¿No había un toro?
<span id=""docs-internal-guid-9b9b680b-7fff-12a6-7fde-5ad67ddae1aa"">Leonel: (Purépecha)</span>","0.00000000","0.00000000"
"448","678","Ese animal tan gravo que estaba",,"<p dir=""ltr"">Guadalupe: ¡Ah! Eso nos contaba pero nosotros pues, aquí que crecimos y aquí nos morimos pero nunca lo he visto. Solo una vez, sola una, una vez, este, una, una, mi primo, también ya se murió, lo compró una, una vaca, una vaca, y que ahí en Tecuena, y dijo, este: “Ya se creció”, en Tecuena, chiquitita [mmm], trajo aquí, y ya era grande la, una, un, una vaquita, y ella lo dejaba, ya lo llevaba para allá arriba a amarrar porque se iba a comer pasto, ya después ya, ya después, este, ya, ya, este, se soltaba el… la vaquita y andaba ya así suelto, y dicían que, que ahí por, ahí por el, allí, acá arriba, donde dicían, donde viven unas, una sobrina mía, una nieta [m jm], de allí salió, una, un, un toro grande, y con esa se, se cruz... se… se cruzó… ¿cómo te dijiera? [¿Se cruzó], se cruzó con este. Ya después se, ya después, ya después anduvo ya y, y ya dijo mi primo: “Ah, ya…”, ya mi tío, mi tío dijo, que también ya se murió: 
<p dir=""ltr"">–Bueno, tú, Isá, ¿por qué el animal…? ¿A dónde fuites a para que se iba a cruzar? –que se iba a cruzar–
<p dir=""ltr"">Y ya él dijo: 
<p dir=""ltr"">–No, ningún lado aquí, que sabe, cómo se cruzó aquí, aquí no lo llevé ningún lado. 
<p dir=""ltr"">Entonces él estaba… él se, cuando se trajo ya pues una, un… era un te… te… un, un… ¿No sabe cuál es?
<p dir=""ltr"">Leonel: Ternerita.
<p dir=""ltr"">Guadalupe: Un ternero [Mjm], un ternerito, cuando lo trujo [ternerito chico] ya. 
<p dir=""ltr"">Y el, y ese, ese, ese animal ¡tan gravo que estaba!, tan gravo que estaba. Él, él se subía allá arriba para que, para que iba a, a, a comer, este, pues de pasto [mjm]. Y cuando se, cuando se, cuando soltaba vinía grit… brincando para salir ahí en la punta, y tomaba agua, y ya después de ahí vinía para acá, todos tenían ya miado de él. Y se venía y pos, lo… los vía a las canoas y lo aventaba con el… metía la cabeza y lo aventaba las pie… las canoas, entonces dijo, este, papá de, este, de aquí, de (Purépecha)
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: (Purépecha)
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: Ella dijo: 
<p dir=""ltr"">–Ay, este, este animal tan gravo que está 
<p dir=""ltr"">Y que ya lo había dicho: 
<p dir=""ltr"">–Cómpramelo.
<p dir=""ltr"">Que, y que él también no pues podía trayelo. Él andaba, era pues un, era pues un gravo, entonces que lo llevaron a un, su hija se casó en Cumachuén, y con lo… cuando lo llevaron, en Cumachén lo llevó y dijo, que su yerno lo dijo:
<p dir=""ltr"">–Vamos, yo lo llevo, yo lo voy a, a amansar, este, este ternero y voy a amansarlo. 
<p dir=""ltr"">Que éste pudo amansarlo, pos se, se, se, este, se llevaba hasta allá esos animales [mjm]. Y cuando la gente iba allá, cuando iba allá a llevar… el señor para pastear, para dar de comer pues el pasto, y que él cuando vía, cuando yo creo que, que olía el, el… la gente [mjm] que se quedaba atrás, atrás, atrás, atrás, y que él lo pegaba y que no, anda que no lo vía la gente que… y la gente se le… se vía y se subía a los, a los, este, los árboles, y pos que no lo pudo creer. 
<p dir=""ltr"">Lo, lo llevaron a, a, este, era… iban a… que a cualquier lado cuando, cuando había, este, juego de toros [mjm], llevaba y que pus lo mataba la gente, y pos después de allá lo mataron [aja], pero diciamos que era del encanto por eso ese animal tan… andaba tan gravo, era pues encanto.
 
<p dir=""ltr"">Y eso nomás pero a nosotros pues nunca nos vimos, dicían que había, que andaba pero no, tampoco vimos nosotros algo, había algún encanto. Yo creo que ahora ya no, o quién sabe [mjm] (Risas).","0.00000000","0.00000000"
"449","679","Presentación",,"Berenice:  Por su nombre. ¿Cómo se llama usted?
Luis: Luis Basilio Ortiz
Berenice: ¿Y cuántos años tiene, Don Luis?
Luis: Tengo sesenta y ocho años,  [sesenta y ocho años] sesenta y ocho años. 
Berenice: Oiga, ¿y a qué se dedica usted?
Luis: Pues la pesca, [a la pesca] aquí no hay más fuente de trabajo más que la pesca [la pesca].
Berenice: ¿Pesca desde muy niño?","0.00000000","0.00000000"
"450","678","El tesoro de la cocinita",,"<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: (Purépecha)
<p dir=""ltr"">Leonel: (Purépecha)
<p dir=""ltr"">Guadalupe: Pero, pero a nosotros nunca nos asustó, nunca, este, yo allí ya no compré cuando me pa… pasé acá, compré este pedazo onde está mi hijo [mjm], y la cocinita nosotros lo, dije: “Cuando de estemos ya esta casa grande”, y lo dije, este: “Amos a hacer esta, una cocinita allá abajo”.
<p dir=""ltr"">Y mi señor ya fue escartando, escartando para meter, para meter los piegras, y dijo ya escarbando ya me llamó, me dijo: 
<p dir=""ltr"">–¡Ven!
<p dir=""ltr"">Me fui y dijo:
<p dir=""ltr"">–¡Qué, mira qué hay aquí!
<p dir=""ltr"">Pero cuando nosotros llegábamos allí era agua [ajá], era agua. Y después eso se secó ahí, ya, entonces nosotros lo hicimos una cocinita abajo, y ahí estaba una olla, y tapado:
<p dir=""ltr"">–Mira que hay aquí, hay dinero. 
 
<p dir=""ltr"">Y ya lo sacó y yo lo destapé, tenía una, una piegrita, este, de… este, delgadito [mjm], yo lo destapé y ya, tenía pura ceniza [ajá], y yo dije: “Ay, es pura ceniza que tiene”, lo dejé ya ahí. ","0.00000000","0.00000000"
"451","678","Otra vuelta",,"<p dir=""ltr"">Otra vez ya se fue escarbando, escarbando para medir, para medir esa cocinita que teníamos. Otra vez se, este, fue y se fue escarbando, otra vez se fue, se halló un, una, una molcajete [mjm] de piegra:
<p dir=""ltr"">–Mira otra vez qué hay aquí.
<p dir=""ltr"">Otra vez lo sacó, otra vez da, da otra vuelta otro día, da vuelta para, para escarbar piegra, allí encontró otro, otro, otro molcajete [mjm], y se escarbó ahí otra vez, ahí estaba una, unos huesos que de, yo creo que eran de gente, todo esto, todo el cuerpo, y: 
<p dir=""ltr"">–Ay, mira que, mira estos huesos, yo creo que ellos le, lo pusieron este para que lo cuidaban pues, que más antes así lo, lo tenía dinero y lo metía pa, lo metía, no ve, no vía de dónde lo guardara, que lo, lo guardaban, lo escarbaban, lo metían a ollas, y lo mataban a una gente para cuidarte [mjm]. 
 
<p dir=""ltr"">Y otra vez se fue pa abá…pa arriba, otra vez había una olla, otra vez [mjm], y otra vez, este, lo sacamos, pero allá había pura ceniza, y pus en ese, en ese ya, ese lo juntamos de todos lo huesos, y se echo a un costalito, y luego dije:”Ay, este, si, si, si sí es, si sí es cierto ella me lo va a cuidar aquí, ella, cuando yo no me voy a estar ella se va a cuidar la casa (risas), y yo lo tenía, y ya me lo va a cuidar mi casa, cuando yo no me, cuando yo no estoy”. Y yo lo eché en un costal y ya, yo creo que ya, ya, ya, ya, ya se acabó todo los huesitos (risas). Pero yo creo que era pues de los más antes aquí, lo echaban [mjm].","0.00000000","0.00000000"
"452","678","Se subió el agua",,"<p dir=""ltr"">Yo, pues nosotros era, no ves que más antes pues vivían aquí y nosotros no nos sabemos si se sabe, ese mes se subió el agua y se subió el agua, y estaba la joya del agua. Y ora que ya se secó ya se salió, y todo. Así pues haciábamos antes, o quién sabe pues qué [mjm], hey, sí.
<p dir=""ltr"">Berenice: Oiga, ¿y a usted le tocó ver cuando Zirahuén entraba?
<p dir=""ltr"">Guadalupe: ¿Eh?
<span id=""docs-internal-guid-8058bad9-7fff-39af-f3f1-abae4658d944"">Berenice: ¿Cuando Zirahuén entraba a Pátzcuaro a visitarlo?</span>","0.00000000","0.00000000"
"531","27","Son Zumbas, son demonios",,"GREGORIO: una persona que, fue a, este, a aquí en Oponguio [buenos días] que fue a la leña [ajá] y él fue temprano [ajá] esclareciendo y que por ahí por la vía del tren vio esos que alumbran [ajá] eh, así ustedes conocen esas danzas que nosotros los nombramos “danzas moros” [ajá] sí con el, con, este, ¿cómo te dijera ese?... Ellos como ponen pues ese… de adorno ya el sombrero y lo ponen así plumas arriba del sombrero. Y que así andaban bailando y luego se alumbraba [mjm] se alumbraban. Y por eso este nos avisaba ese señor:
--Yo sí los vide cómo bailan: así van bailando y caminan recio [ajá].
Aquí también, aquí también este, un compadre me contaba que por aquí hay una partecita donde salían [mjm]. Iban en el agua, nomás se apagaba y ya, entonces se veía donde salían y entonces empezaba a alumbrarse se iban pa abajo… pa arriba y acá venían alumbrando [mjm] y llegaban aquí, luego otra vez iba pasar en aquél cerro eh… Entonces eso lo nombraban que eran “zumbas”, así le decían. 
--Son zumbas[ajá].
Pero era pues, este, no sé qué serían ellos, pero se parecían gentes, hasta a nosotros nos decían: 
--Son pues este demonios, son los demonios. 
Porque andaban unos dos muchachos antes y que ahí estaban cantando en la punta y que entonces, este, salieron estos aquí alumbrando y ya salieron hasta ahí en el Oponguio, se llama aquí este cerro, nombran Oponguio. Y que entonces, este, empezaron a alumbrar, no me acuerdo bien si venían o se iban porque ellos lo llamaron, que les dijo:
--¡Zumbas!, ¡Zumbas, vénganse!
Y que luego se dirirgieron con ellos y ellos vieron que iban ya dirigiendo a ellos, entonces ese se corrieron y se metieron allá en aquella casa donde vivían ellos [mjm], ahí se metieron a esconderse. Y ellos por ahí pasaron alumbrando, pero cuando ellos estaban pasando por ahí que ya el cuerpo se, se como… intoxicó [ajá] ya no podía ni hablar ni, ni moverse, y ya entonces dijieron ellos:
--¡María purísima! ¿Qué son estos?
Y ya, pero sí los asustó. Eso nos contaban, antes pues había mucho de esos [mjm] de esa gente que le decían “son demonios” [mjm] sí. 
 ","0.00000000","0.00000000"
"533","27","¿No que aquí anda el demonio?",,"BERENICE: y de más historias así como esa de los zumbas ¿se contaban más de seres así como los zumbas? Que venían, que se aparecían ¿o no?
GREGORIO: No, no se, no se, no, a nadien los aparecía, a nadie nomás los veían, nomás los devisaban, pero que ellos pues sí lo llamaron a ellos, de noche, era de noche. Por eso pos el que los quiere, pos yo creo que sí, sí los aparece porque según me contaba mi señora: que una señora iba borrachilla, no, creo, si iban dos o no me acuerdo, que era creo, iba borachilla y que por allá en el templo, llegando el templo y que, pos que así nomás se le ocurrió decir 
--¿No que aquí anda el demonio? ¡Pos ora que me aparezca, ora que tengo ganas de verlo!
Y que se le apareció un perro grande así con los ojos brillantes así bien rojos los ojos. Lo asustó. Por eso digo que ese demonio entiende más que Dios, Dios no le concede eso [mjm, sí sí] para pedirle. Eso me con… bueno, eso nos contaron, pues, que así pasa [así pasa] con ese demonio.
 ","0.00000000","0.00000000"
"541","27","Alguien me llamaba",,"BERENICE: ¿A usted nunca le ha pasado nada? 
GREGORIO: No.
BERENICE: ¿Nunca ha visto ni nada?
GREGORIO: No, no. Pus a mi sí una vez, pero, creo, este, jue el mal espíritu. En Comachuén, se llama un pueblito [ajá]. Juimos a pasar la fiesta y me invitó un compadre:
--¡Vámos a los toros!
Nos fuimos los dos y allí estuvimos los dos y él ya bajó y yo estuve allí sentado todavía un ratitito, ya cuando yo devisé aquí así a mi compadre  pos “¿ón ta ya? ¿ón ta ya mi compadre?”. Y ya solito me bajé ya. Al último, como que alguien me dijo:
--Ya te dejaron, ya tu señora ya se fué.
Eh, y, y ya este, conocí como por ejemplo aquí en pueblito que se llama Huecorio [mjm], esta carretera llega al embarcadero y ya vaiga allí los vas a ver. Agarré el camino y ya fue, no, se fue caminando, me jui caminando hasta llegar ese donde se llama un pueblo Sevina y dije “bueno pues ¿yo dónde es que voy?” pero me daba ganas todavía como que alguien me llamaba, no, no, no lo veía yo pero como alguien me llamaba [mjm].
--va va va va vamos, síguele, síguele el camino.
Mientras, yo creo pues la virgen me, me cuidó y eso digo yo, que jue la virgen que me salvó [mjm], ya este, llegaron ahí una, dos personas. Esas dos con su esposa y me dijeron:
--¿A dónde va uste?
--Pus es que me dejaron, yo así estoy pensando que ellos me dejaron.
--Nooo, pues aquí ya es Sevi… se llama este pueblo Sevina ¿Y a dónde vas? Si nosotros ahorita vamos llegando para ir a Comachuén se llama ese pueblito [mjm] donde, este, hubo fiesta. ¡Vámonos ya con nosotros! ¡Vámonos! ¿Qué no traes diez pesos?
--Sí, sí traigo.
--Pos vámonos, págale al chofer y vámonos a, a este, a regresar.
Me regresó, me regresé ya con ellos [ajá]. Ya, pos ora sí ya después me acordé bien bien y dije “bueno pos yo ¿pa a dónde iba?”. Sí, pero ese a algunos les he oído [mjm] que ese es María, una ma, una señora [ajá] que es una muchacha pues, los he, les he oído que por acá por Espíritu, se llama Espíritu aquí, en la punta allí hay una piedra grande [mjm].
 ","0.00000000","0.00000000"
